Year,Month,ACAD,ARCH,BADL,BIBE,BISC,BLCA,BRCA,CANY,CARE,CAVE,CHIS,CONG,CRLA,CUVA,DENA,DEVA,DRTO,EVER,GAAR,GLAC,GLBA,GRBA,GRCA,GRSA,GRSM,GRTE,GUMO,HALE,HAVO,HOSP,INDU,ISRO,JEFF,JOTR,KATM,KEFJ,KICA,KOVA,LACL,LAVO,MACA,MEVE,MORA,NERI,NOCA,NPSA,OLYM,PEFO,PINN,REDW,ROMO,SAGU,SEQU,SHEN,THRO,VIIS,VOYA,WHSA,WICA,WRST,YELL,YOSE,ZION
1993,NOV,43755,18951,15791,31317,1184,5116,25778,13315,14396,30315,13349,4200,11222,100498,96,82685,897,67870,6,11216,80,1525,186556,3054,500087,48402,14950,103451,89305,77651,62128,38,122254,102132,894,2001,26877,36,297,10649,95021,10015,40979,32596,69,0,101848,29989,10537,18866,48776,57853,35318,105255,4789,61162,2291,29135,15411,163,18899,171108,92657
1993,DEC,19052,8228,11751,20671,1177,4857,15179,5530,6538,26486,8477,2285,2305,191051,60,50110,1027,85356,9,8200,63,941,146154,2039,343812,31541,10840,95899,79650,77561,53993,26,89350,88338,1120,159,20101,26,149,7354,104200,5724,31224,18249,20,0,65886,27919,9369,7884,41825,65484,22232,24220,1007,66092,3820,28750,16505,170,29961,127885,54061
1992,JAN,17510,8016,8513,23838,32132,3150,10614,3824,8277,22793,14090,2730,5272,178409,94,55077,1374,142197,16,7177,25,445,106718,1979,284355,15410,7320,58433,78278,68095,67950,48,67373,91836,549,163,30226,81,33,22682,88092,5090,42446,20839,36,0,87347,24492,12669,14664,60038,66721,26510,32946,909,89720,13234,20892,10438,132,33552,126603,55002
1992,FEB,21110,12779,8148,25624,33063,2528,11679,4447,10539,24707,9911,3093,5048,94415,94,92055,1452,163917,18,8995,36,621,129889,2523,300251,18965,9271,97447,87573,74988,78125,69,78498,98591,517,177,21856,145,25,21960,73896,6545,39705,31897,54,0,90782,33921,12508,15439,48476,88200,26391,39282,1026,99899,14372,31193,11313,129,40245,120908,58579
1992,MAR,30312,50228,19494,35180,45657,7860,22727,25618,26201,53548,11527,4342,8954,58610,98,83772,1894,158688,39,20027,57,1691,215840,8637,372618,22707,22980,96945,67447,131138,108608,128,130784,155137,1129,392,26332,248,26,15530,156955,14674,48162,39479,167,0,130148,46736,18743,21947,58478,92594,37107,66805,3663,90547,3901,56973,13350,200,19615,149651,81606
1992,APR,63276,82025,27163,46568,36686,10235,64288,46766,66628,46228,13683,5164,15947,79369,1249,91260,3065,126842,65,34501,350,5109,344954,10923,645468,26216,17901,97948,109658,92913,124426,243,170422,216697,1111,626,36144,330,14,13316,201470,31207,53934,65382,45,0,142355,70014,29462,31689,80217,175295,66108,137433,15052,65702,983,63375,16647,1411,51933,251872,138140
1992,MAY,164400,104639,78904,28153,61321,32185,108951,52900,84393,62823,16830,5882,51786,99282,29254,77034,2685,100595,75,133553,19615,7713,434452,34730,761708,114342,18694,84678,87342,126594,210338,820,256760,118709,1555,5296,70283,387,49,30906,188841,67353,122459,96907,395,0,280778,90122,22828,36478,160788,62873,159885,155561,35418,74943,23443,64542,57957,1462,257951,425555,257471
1992,JUN,262173,109882,214252,21756,38124,54582,156278,53412,86740,105319,14340,2976,49254,163179,120640,42468,1471,59923,399,366534,45710,10754,553547,52752,1028665,306048,18989,101009,107784,118207,263343,3649,376992,68586,5916,21337,80927,390,1390,62316,376827,136273,210915,120629,1121,0,381961,148211,16115,49382,408630,38724,135323,197999,82069,71417,40559,66746,116597,1942,539959,486890,338363
1992,JUL,539109,119021,271982,18954,60529,81223,184940,37732,92154,128374,18813,2865,64705,145941,172504,65494,1984,70128,647,647193,54679,15092,658700,66861,1442585,454274,15760,92851,103023,215009,255935,7125,491742,68775,12204,39061,105051,490,2297,90437,380233,172012,290405,164629,6444,0,517278,155663,17518,63634,606764,39260,152436,282037,134524,59869,43970,71140,160670,9227,799411,568070,353454
1992,AUG,615843,124840,349509,16611,0,68874,187498,52200,99772,102459,11384,2247,137401,147142,128464,69150,2265,59786,732,609629,51157,13375,648030,60292,1169735,437214,14138,118816,123754,181303,296624,7961,446292,65282,13369,26942,92657,492,2336,92052,356196,158503,338092,154475,7855,0,666810,152671,15637,61426,623634,40746,135615,197603,130518,52568,44974,65930,175435,12236,742879,586868,415549
1992,SEP,391798,104561,142107,12824,0,52619,131676,50263,95637,51480,18785,2477,65743,121273,50874,63409,1564,7610,93,285958,39609,8659,468743,31139,923424,249185,13702,88426,77508,159107,187322,2191,108828,73059,6590,12216,79987,180,2199,60165,190564,86893,176624,95660,3539,0,408254,82269,11151,39614,440843,24337,97943,184121,47515,29496,24189,51613,60440,12169,462788,470798,318549
1992,OCT,211573,58839,60738,22492,0,18313,102552,48048,73195,39488,16457,2981,47008,193516,107,94369,1327,23820,19,68290,71,4347,325158,16759,1184533,71601,19109,121630,91342,172985,145341,142,99176,88169,1389,981,55395,28,434,32731,168161,48508,113336,90354,573,0,183448,66195,12859,25215,218570,37640,69048,395980,20176,38080,9956,43409,17672,3004,159842,356333,225259
1992,NOV,46316,18150,14227,23412,0,2857,24050,15191,16246,26146,13644,3392,7616,57162,96,83766,1334,30644,6,12410,52,996,184552,2654,471507,21390,10676,118407,128278,91440,173131,27,106173,104536,747,258,16418,26,300,10838,104562,10097,51979,36936,9,0,80298,33972,13108,15203,47490,56313,33538,102401,4435,47574,2055,29458,9761,155,8646,163364,89896
1992,DEC,18693,6851,10260,19123,0,2783,12921,5297,16055,25377,9717,1869,2934,92084,200,51329,1166,81536,7,5500,63,342,132962,1405,346841,7284,6580,106534,89674,72234,61955,325,82474,71162,1120,681,22170,32,130,15078,107061,4925,34000,23123,57,0,60736,25765,9085,13090,34940,87356,21191,30025,632,52655,5862,25100,10016,162,27584,112606,58758
1991,JAN,24588,6307,16997,17977,40727,1489,7115,3811,5685,16444,12309,1205,3856,120824,94,40558,1589,138817,15,4936,93,328,119713,3804,192460,13619,4894,96206,122402,50729,68347,71,39911,75729,504,103,30164,105,24,9186,57212,3885,22523,6921,1,0,56783,20152,10319,18782,50910,48052,26553,31529,1387,68408,13804,22396,9712,122,28851,104673,54687
1991,FEB,14667,11453,18277,22600,38016,4163,10894,3926,10255,23678,6946,1562,5665,113448,88,43071,1846,149194,16,8447,143,723,137010,4504,233412,18200,10066,97209,149740,89035,82004,69,75205,103484,502,105,29817,155,4,8307,72510,6001,30945,7193,22,0,75125,29252,16766,12102,57547,67966,32228,51095,1462,68408,13173,30479,9343,123,38050,111073,64780
1991,MAR,31291,45466,26613,40896,44630,8100,21189,20734,28511,56706,9252,2981,6567,76752,176,50748,1410,150641,36,10704,204,2793,173728,11355,347276,16860,23424,75111,76380,100950,121251,311,148390,135990,1196,185,25853,217,27,24226,119232,12317,29077,14067,38,0,98602,48810,16941,16710,56241,99603,31342,86509,4332,77251,9473,71305,13143,190,19946,117735,71951
1991,APR,75738,60081,96014,53221,54609,6585,45855,40440,44605,41914,9250,3323,8009,91260,648,44601,1894,110235,22,24405,293,2712,262163,11956,585688,14871,18796,100206,101923,88371,152926,168,155087,168319,1104,436,42660,300,26,11533,165385,22225,31996,31536,38,0,140676,60254,24688,22418,67986,68840,55763,112182,13501,58444,1963,60159,13833,1343,19875,187607,131160
1991,MAY,157252,93762,115677,24502,48719,30146,103464,52868,86038,60796,15562,2548,23712,97938,6943,78731,2509,94660,52,82333,16101,6566,420242,35654,734033,93799,21382,103894,90738,111617,228868,784,245986,120435,1480,6857,108788,341,47,22124,228195,61574,65438,116398,353,0,249275,78584,23169,29871,118351,63826,122256,190306,34713,54882,22204,60668,52177,1392,188798,354908,255396
1991,JUN,295348,104120,255869,23287,49489,50663,140259,43875,81796,102352,9646,2612,48512,144125,72678,56688,2127,68937,152,300610,47963,10002,530436,54439,1035972,277687,21777,99062,106745,128351,300347,3386,382658,62850,5292,21531,144494,360,716,51216,253175,96769,176700,157216,843,0,329326,136880,17571,34520,434810,38788,148495,195592,83363,50439,37816,62496,95024,1782,499107,396841,336422
1991,JUL,574529,103591,363803,15938,41968,70418,169643,33229,94390,127451,15962,1765,111307,162272,221853,49389,1713,61878,382,646943,56870,13992,583108,59034,1409216,433870,25058,144494,134600,165122,346631,7003,599457,54664,10413,34153,189910,480,1236,98460,376291,173774,398096,128176,6292,0,493472,153547,17373,60921,614118,62608,194041,257898,127724,65087,41698,73205,159309,8467,796656,521822,349020
1991,AUG,640990,116516,333715,21048,47994,65442,188759,34052,83101,110253,19651,1512,113970,138011,179161,54118,1600,71602,403,643324,45366,13738,561165,57160,1311019,414181,21135,111671,132665,146913,269758,7897,487351,61584,11240,27653,213332,520,1088,110739,338563,158191,409106,123658,9478,0,585354,145189,18397,71255,642734,43825,218094,291397,129336,57530,35856,66596,154281,11226,721103,587904,362064
1991,SEP,377904,90407,180250,13096,36990,49838,116125,45082,94876,46063,16067,2813,78144,124842,76009,89689,1138,81298,43,286582,36498,7045,451446,33418,905908,240892,13980,107238,75896,97095,196667,1818,164229,64865,6332,12650,130229,221,878,68746,182265,80823,188886,73257,4569,0,390471,77360,12525,43719,385524,39342,132071,218180,45886,37087,21695,44822,54503,11164,432948,441553,278614
1991,OCT,224497,51260,70108,20709,25012,21242,94860,45485,63409,41890,14059,5083,44469,145729,1020,83191,798,86312,23,71872,56,4774,361865,17417,1141505,68870,19401,97481,82181,114092,136249,162,127076,84298,1461,3040,83938,31,40,35830,165597,45855,110988,68617,985,0,197607,64977,11573,28862,237608,55292,82800,381661,20626,41153,13560,43694,15955,2861,144944,320769,208030
1991,NOV,45518,14808,22154,24073,26657,4047,18857,10446,15502,27211,11377,3555,6806,61347,96,85365,878,126458,8,9971,12,677,181771,3063,454762,20087,13202,101680,90770,58967,92568,14,105656,111431,779,219,43917,37,19,10427,104418,11434,45223,23261,153,0,79648,30956,13992,13338,43136,43082,47939,89303,5220,58122,1382,27839,9761,147,6261,164072,80061
1991,DEC,13535,8111,18919,19123,33323,4203,12047,5367,9888,24692,9182,2016,5914,82436,104,67459,729,151982,2,6839,54,514,103384,3266,303208,12816,7283,94080,74613,52687,63185,321,91419,101809,1114,109,27920,28,28,12385,95352,5227,40434,21872,24,0,63334,28560,9296,13782,42816,47810,28696,33834,1376,73369,9233,24884,10016,154,23998,114144,44812
1990,JAN,16084,6440,17072,16452,59120,2696,7070,3257,5527,26949,11640,1203,4866,70940,94,54249,1282,122121,2,7286,39,367,118005,2945,189278,10168,11007,96398,80677,52919,74242,27,61725,70104,500,100,26604,110,311,16414,80526,3926,63189,6556,2228,0,73278,22474,11673,10538,53565,65452,25321,33856,1044,60021,9001,25136,9595,116,25884,99686,54093
1990,FEB,13383,8444,16510,19836,52818,5310,7580,3092,5281,33125,7101,1447,4131,103399,198,71213,1139,131994,2,7738,35,333,131958,3887,234866,12271,11902,90972,89951,53861,71651,67,66155,91593,528,99,25598,140,405,19210,53194,4232,18130,6974,453,0,62811,24855,15608,10531,49896,85914,27815,42354,1339,59143,10529,32875,9361,117,33285,101236,48346
1990,MAR,30060,42372,25857,39005,54672,5614,19071,16189,28549,57764,8183,2110,6798,70479,328,71937,1371,132341,33,14021,126,1510,256088,8646,373267,15512,20659,95799,72818,94280,116094,419,126148,143344,1124,252,37590,180,319,15164,97443,12856,32872,20090,984,0,105767,50861,21376,18929,65280,90388,41787,73022,3636,69391,5846,73318,11482,181,19372,145037,77423
1990,APR,17898,71479,38693,32422,49205,6866,54744,41220,67439,57079,11908,3374,13098,91060,551,98953,2061,111298,19,24443,141,5818,314388,12210,596641,20070,18844,122876,93224,94363,185597,178,188054,160677,1033,649,58466,270,287,12644,126450,25531,33565,11098,8855,0,147896,55560,31305,24846,60274,87985,83797,117648,16226,59027,1667,72984,14706,1279,29242,237815,154762
1990,MAY,148090,84912,95403,16292,45930,14996,93384,46770,81670,69620,9579,2633,21063,71180,11950,54616,2913,46134,19,81628,10183,7353,410498,33811,626377,88939,18658,102204,89948,88952,175490,695,250974,108509,1926,4736,102842,330,279,24956,144859,56647,78294,23675,28860,0,265456,118115,23353,27130,108881,59199,130625,146287,39255,63355,23139,63291,51024,1265,203712,364549,237277
1990,JUN,290533,90154,241925,18026,43176,50877,129038,30658,74465,112238,10708,2078,54934,126472,72836,55695,2006,46676,138,288607,44120,10965,472277,48432,1061642,284680,21543,125376,98772,142212,276779,3240,324726,49062,4780,15256,159930,330,1525,58689,241100,111215,179019,81020,82245,0,308300,116102,18368,42462,435279,34902,143425,182619,88320,62794,38767,58062,106682,1697,526586,424933,316983
1990,JUL,554953,84017,337849,12267,47647,65295,157620,25675,65649,138906,16876,1767,89374,106273,222077,41359,1996,49461,337,627322,46406,14697,534498,55510,1394539,413491,21905,132215,105420,148947,297324,7989,478942,43891,10804,19447,186471,475,1913,101633,379886,142952,303999,99584,109877,0,537430,138882,16608,65704,560806,45691,171477,233944,131586,66326,43458,66063,143563,7768,760520,482066,308335
1990,AUG,645522,97265,304124,6255,43951,57566,176378,27624,78935,110426,22035,1188,94422,129365,155352,40393,2173,54334,413,593055,47214,12035,528984,54896,1157840,423509,18305,132383,115689,123908,260020,8509,389144,48448,11072,17237,186938,510,1913,90707,294895,136687,288940,43672,113839,0,655539,140721,17415,60429,646018,53122,181087,231214,118057,48244,44948,59341,140800,10299,674454,367502,340603
1990,SEP,355864,72310,135424,16539,49400,41967,107697,36373,73289,57045,6852,1816,63458,118818,78385,52379,1239,44768,47,280411,37805,7506,403743,27561,913993,225714,10739,114208,92681,100437,191685,1921,186605,62216,5963,5629,128544,162,2367,66759,155965,69788,176998,27989,77909,0,395716,67348,15905,42700,392873,35478,120922,216835,46139,37133,25390,40238,62627,10242,414563,364838,257272
